camara,evidencia,acta_a,fuente_a,acta_b,fuente_b,n_votos,sobra
diputados,misma fecha + mismo recuento,argentinadatos:diputados:437,argentinadatos,ckan_diputados:437,ckan_diputados,257,argentinadatos:diputados:437
diputados,misma fecha + mismo recuento,argentinadatos:diputados:424,argentinadatos,ckan_diputados:424,ckan_diputados,257,argentinadatos:diputados:424
diputados,misma fecha + mismo recuento,argentinadatos:diputados:428,argentinadatos,ckan_diputados:428,ckan_diputados,257,argentinadatos:diputados:428
diputados,misma fecha + mismo recuento,argentinadatos:diputados:441,argentinadatos,ckan_diputados:441,ckan_diputados,257,argentinadatos:diputados:441
diputados,misma fecha + mismo recuento,argentinadatos:diputados:446,argentinadatos,ckan_diputados:446,ckan_diputados,257,argentinadatos:diputados:446
diputados,misma fecha + mismo recuento,argentinadatos:diputados:442,argentinadatos,ckan_diputados:442,ckan_diputados,257,argentinadatos:diputados:442
diputados,misma fecha + mismo recuento,argentinadatos:diputados:445,argentinadatos,ckan_diputados:445,ckan_diputados,257,argentinadatos:diputados:445
diputados,misma fecha + mismo recuento,argentinadatos:diputados:433,argentinadatos,ckan_diputados:433,ckan_diputados,257,argentinadatos:diputados:433
diputados,misma fecha + mismo recuento,argentinadatos:diputados:427,argentinadatos,ckan_diputados:427,ckan_diputados,257,argentinadatos:diputados:427
diputados,misma fecha + mismo recuento,argentinadatos:diputados:414,argentinadatos,ckan_diputados:414,ckan_diputados,257,argentinadatos:diputados:414
diputados,misma fecha + mismo recuento,argentinadatos:diputados:416,argentinadatos,ckan_diputados:416,ckan_diputados,257,argentinadatos:diputados:416
diputados,misma fecha + mismo recuento,argentinadatos:diputados:420,argentinadatos,ckan_diputados:420,ckan_diputados,257,argentinadatos:diputados:420
diputados,misma fecha + mismo recuento,argentinadatos:diputados:415,argentinadatos,ckan_diputados:415,ckan_diputados,257,argentinadatos:diputados:415
diputados,misma fecha + mismo recuento,argentinadatos:diputados:417,argentinadatos,ckan_diputados:417,ckan_diputados,257,argentinadatos:diputados:417
diputados,misma fecha + mismo recuento,argentinadatos:diputados:409,argentinadatos,ckan_diputados:409,ckan_diputados,257,argentinadatos:diputados:409
diputados,misma fecha + mismo recuento,argentinadatos:diputados:405,argentinadatos,ckan_diputados:405,ckan_diputados,257,argentinadatos:diputados:405
diputados,misma fecha + mismo recuento,argentinadatos:diputados:408,argentinadatos,ckan_diputados:408,ckan_diputados,257,argentinadatos:diputados:408
diputados,misma fecha + mismo recuento,argentinadatos:diputados:403,argentinadatos,ckan_diputados:403,ckan_diputados,257,argentinadatos:diputados:403
diputados,misma fecha + mismo recuento,argentinadatos:diputados:407,argentinadatos,ckan_diputados:407,ckan_diputados,257,argentinadatos:diputados:407
diputados,misma fecha + mismo recuento,argentinadatos:diputados:426,argentinadatos,ckan_diputados:426,ckan_diputados,257,argentinadatos:diputados:426
diputados,misma fecha + mismo recuento,argentinadatos:diputados:439,argentinadatos,ckan_diputados:439,ckan_diputados,257,argentinadatos:diputados:439
diputados,misma fecha + mismo recuento,argentinadatos:diputados:385,argentinadatos,ckan_diputados:385,ckan_diputados,257,argentinadatos:diputados:385
diputados,misma fecha + mismo recuento,argentinadatos:diputados:381,argentinadatos,ckan_diputados:381,ckan_diputados,257,argentinadatos:diputados:381
diputados,misma fecha + mismo recuento,argentinadatos:diputados:368,argentinadatos,ckan_diputados:368,ckan_diputados,257,argentinadatos:diputados:368
diputados,misma fecha + mismo recuento,argentinadatos:diputados:378,argentinadatos,ckan_diputados:378,ckan_diputados,257,argentinadatos:diputados:378
diputados,misma fecha + mismo recuento,argentinadatos:diputados:379,argentinadatos,ckan_diputados:379,ckan_diputados,257,argentinadatos:diputados:379
diputados,misma fecha + mismo recuento,argentinadatos:diputados:373,argentinadatos,ckan_diputados:373,ckan_diputados,257,argentinadatos:diputados:373
diputados,misma fecha + mismo recuento,argentinadatos:diputados:369,argentinadatos,ckan_diputados:369,ckan_diputados,257,argentinadatos:diputados:369
diputados,misma fecha + mismo recuento,argentinadatos:diputados:375,argentinadatos,ckan_diputados:375,ckan_diputados,257,argentinadatos:diputados:375
diputados,misma fecha + mismo recuento,argentinadatos:diputados:371,argentinadatos,ckan_diputados:371,ckan_diputados,257,argentinadatos:diputados:371
diputados,misma fecha + mismo recuento,argentinadatos:diputados:377,argentinadatos,ckan_diputados:377,ckan_diputados,257,argentinadatos:diputados:377
diputados,misma fecha + mismo recuento,argentinadatos:diputados:361,argentinadatos,ckan_diputados:361,ckan_diputados,257,argentinadatos:diputados:361
diputados,misma fecha + mismo recuento,argentinadatos:diputados:364,argentinadatos,ckan_diputados:364,ckan_diputados,257,argentinadatos:diputados:364
diputados,misma fecha + mismo recuento,argentinadatos:diputados:362,argentinadatos,ckan_diputados:362,ckan_diputados,257,argentinadatos:diputados:362
diputados,misma fecha + mismo recuento,argentinadatos:diputados:357,argentinadatos,ckan_diputados:357,ckan_diputados,257,argentinadatos:diputados:357
diputados,misma fecha + mismo recuento,argentinadatos:diputados:355,argentinadatos,ckan_diputados:355,ckan_diputados,257,argentinadatos:diputados:355
diputados,misma fecha + mismo recuento,argentinadatos:diputados:360,argentinadatos,ckan_diputados:360,ckan_diputados,257,argentinadatos:diputados:360
diputados,misma fecha + mismo recuento,argentinadatos:diputados:356,argentinadatos,ckan_diputados:356,ckan_diputados,257,argentinadatos:diputados:356
diputados,misma fecha + mismo recuento,argentinadatos:diputados:353,argentinadatos,ckan_diputados:353,ckan_diputados,257,argentinadatos:diputados:353
diputados,misma fecha + mismo recuento,argentinadatos:diputados:359,argentinadatos,ckan_diputados:359,ckan_diputados,257,argentinadatos:diputados:359
diputados,misma fecha + mismo recuento,argentinadatos:diputados:354,argentinadatos,ckan_diputados:354,ckan_diputados,257,argentinadatos:diputados:354
diputados,misma fecha + mismo recuento,argentinadatos:diputados:343,argentinadatos,ckan_diputados:343,ckan_diputados,257,argentinadatos:diputados:343
diputados,misma fecha + mismo recuento,argentinadatos:diputados:348,argentinadatos,ckan_diputados:348,ckan_diputados,257,argentinadatos:diputados:348
diputados,misma fecha + mismo recuento,argentinadatos:diputados:348,argentinadatos,ckan_diputados:350,ckan_diputados,257,argentinadatos:diputados:348
diputados,misma fecha + mismo recuento,argentinadatos:diputados:350,argentinadatos,ckan_diputados:348,ckan_diputados,257,argentinadatos:diputados:350
diputados,misma fecha + mismo recuento,argentinadatos:diputados:350,argentinadatos,ckan_diputados:350,ckan_diputados,257,argentinadatos:diputados:350
diputados,misma fecha + mismo recuento,argentinadatos:diputados:344,argentinadatos,ckan_diputados:344,ckan_diputados,257,argentinadatos:diputados:344
diputados,misma fecha + mismo recuento,argentinadatos:diputados:349,argentinadatos,ckan_diputados:349,ckan_diputados,257,argentinadatos:diputados:349
diputados,misma fecha + mismo recuento,argentinadatos:diputados:345,argentinadatos,ckan_diputados:345,ckan_diputados,257,argentinadatos:diputados:345
diputados,misma fecha + mismo recuento,argentinadatos:diputados:346,argentinadatos,ckan_diputados:346,ckan_diputados,257,argentinadatos:diputados:346
diputados,misma fecha + mismo recuento,argentinadatos:diputados:477,argentinadatos,ckan_diputados:477,ckan_diputados,257,argentinadatos:diputados:477
diputados,misma fecha + mismo recuento,argentinadatos:diputados:347,argentinadatos,ckan_diputados:347,ckan_diputados,257,argentinadatos:diputados:347
diputados,misma fecha + mismo recuento,argentinadatos:diputados:335,argentinadatos,ckan_diputados:335,ckan_diputados,257,argentinadatos:diputados:335
diputados,misma fecha + mismo recuento,argentinadatos:diputados:334,argentinadatos,ckan_diputados:334,ckan_diputados,257,argentinadatos:diputados:334
diputados,misma fecha + mismo recuento,argentinadatos:diputados:338,argentinadatos,ckan_diputados:338,ckan_diputados,257,argentinadatos:diputados:338
diputados,misma fecha + mismo recuento,argentinadatos:diputados:337,argentinadatos,ckan_diputados:337,ckan_diputados,257,argentinadatos:diputados:337
diputados,misma fecha + mismo recuento,argentinadatos:diputados:336,argentinadatos,ckan_diputados:336,ckan_diputados,257,argentinadatos:diputados:336
diputados,misma fecha + mismo recuento,argentinadatos:diputados:314,argentinadatos,ckan_diputados:314,ckan_diputados,257,argentinadatos:diputados:314
diputados,misma fecha + mismo recuento,argentinadatos:diputados:320,argentinadatos,ckan_diputados:320,ckan_diputados,257,argentinadatos:diputados:320
diputados,misma fecha + mismo recuento,argentinadatos:diputados:316,argentinadatos,ckan_diputados:316,ckan_diputados,257,argentinadatos:diputados:316
diputados,misma fecha + mismo recuento,argentinadatos:diputados:318,argentinadatos,ckan_diputados:318,ckan_diputados,257,argentinadatos:diputados:318
diputados,misma fecha + mismo recuento,argentinadatos:diputados:315,argentinadatos,ckan_diputados:315,ckan_diputados,257,argentinadatos:diputados:315
diputados,misma fecha + mismo recuento,argentinadatos:diputados:474,argentinadatos,ckan_diputados:474,ckan_diputados,257,argentinadatos:diputados:474
diputados,misma fecha + mismo recuento,argentinadatos:diputados:319,argentinadatos,ckan_diputados:319,ckan_diputados,257,argentinadatos:diputados:319
diputados,misma fecha + mismo recuento,argentinadatos:diputados:317,argentinadatos,ckan_diputados:317,ckan_diputados,257,argentinadatos:diputados:317
diputados,misma fecha + mismo recuento,argentinadatos:diputados:473,argentinadatos,ckan_diputados:473,ckan_diputados,257,argentinadatos:diputados:473
diputados,misma fecha + mismo recuento,argentinadatos:diputados:290,argentinadatos,ckan_diputados:290,ckan_diputados,257,argentinadatos:diputados:290
diputados,misma fecha + mismo recuento,argentinadatos:diputados:386,argentinadatos,ckan_diputados:386,ckan_diputados,257,argentinadatos:diputados:386
diputados,misma fecha + mismo recuento,argentinadatos:diputados:282,argentinadatos,ckan_diputados:282,ckan_diputados,257,argentinadatos:diputados:282
diputados,misma fecha + mismo recuento,argentinadatos:diputados:276,argentinadatos,ckan_diputados:276,ckan_diputados,257,argentinadatos:diputados:276
diputados,misma fecha + mismo recuento,argentinadatos:diputados:275,argentinadatos,ckan_diputados:275,ckan_diputados,257,argentinadatos:diputados:275
diputados,misma fecha + mismo recuento,argentinadatos:diputados:241,argentinadatos,ckan_diputados:241,ckan_diputados,257,argentinadatos:diputados:241
diputados,misma fecha + mismo recuento,argentinadatos:diputados:242,argentinadatos,ckan_diputados:242,ckan_diputados,257,argentinadatos:diputados:242
diputados,misma fecha + mismo recuento,argentinadatos:diputados:245,argentinadatos,ckan_diputados:245,ckan_diputados,257,argentinadatos:diputados:245
diputados,misma fecha + mismo recuento,argentinadatos:diputados:245,argentinadatos,ckan_diputados:246,ckan_diputados,257,argentinadatos:diputados:245
diputados,misma fecha + mismo recuento,argentinadatos:diputados:245,argentinadatos,ckan_diputados:247,ckan_diputados,257,argentinadatos:diputados:245
diputados,misma fecha + mismo recuento,argentinadatos:diputados:245,argentinadatos,ckan_diputados:249,ckan_diputados,257,argentinadatos:diputados:245
diputados,misma fecha + mismo recuento,argentinadatos:diputados:245,argentinadatos,ckan_diputados:250,ckan_diputados,257,argentinadatos:diputados:245
diputados,misma fecha + mismo recuento,argentinadatos:diputados:245,argentinadatos,ckan_diputados:251,ckan_diputados,257,argentinadatos:diputados:245
diputados,misma fecha + mismo recuento,argentinadatos:diputados:245,argentinadatos,ckan_diputados:252,ckan_diputados,257,argentinadatos:diputados:245
diputados,misma fecha + mismo recuento,argentinadatos:diputados:245,argentinadatos,ckan_diputados:253,ckan_diputados,257,argentinadatos:diputados:245
diputados,misma fecha + mismo recuento,argentinadatos:diputados:245,argentinadatos,ckan_diputados:254,ckan_diputados,257,argentinadatos:diputados:245
diputados,misma fecha + mismo recuento,argentinadatos:diputados:245,argentinadatos,ckan_diputados:255,ckan_diputados,257,argentinadatos:diputados:245
diputados,misma fecha + mismo recuento,argentinadatos:diputados:245,argentinadatos,ckan_diputados:256,ckan_diputados,257,argentinadatos:diputados:245
diputados,misma fecha + mismo recuento,argentinadatos:diputados:245,argentinadatos,ckan_diputados:257,ckan_diputados,257,argentinadatos:diputados:245
diputados,misma fecha + mismo recuento,argentinadatos:diputados:245,argentinadatos,ckan_diputados:258,ckan_diputados,257,argentinadatos:diputados:245
diputados,misma fecha + mismo recuento,argentinadatos:diputados:245,argentinadatos,ckan_diputados:259,ckan_diputados,257,argentinadatos:diputados:245
diputados,misma fecha + mismo recuento,argentinadatos:diputados:245,argentinadatos,ckan_diputados:260,ckan_diputados,257,argentinadatos:diputados:245
diputados,misma fecha + mismo recuento,argentinadatos:diputados:245,argentinadatos,ckan_diputados:261,ckan_diputados,257,argentinadatos:diputados:245
diputados,misma fecha + mismo recuento,argentinadatos:diputados:245,argentinadatos,ckan_diputados:262,ckan_diputados,257,argentinadatos:diputados:245
diputados,misma fecha + mismo recuento,argentinadatos:diputados:245,argentinadatos,ckan_diputados:263,ckan_diputados,257,argentinadatos:diputados:245
diputados,misma fecha + mismo recuento,argentinadatos:diputados:245,argentinadatos,ckan_diputados:264,ckan_diputados,257,argentinadatos:diputados:245
diputados,misma fecha + mismo recuento,argentinadatos:diputados:245,argentinadatos,ckan_diputados:265,ckan_diputados,257,argentinadatos:diputados:245
diputados,misma fecha + mismo recuento,argentinadatos:diputados:245,argentinadatos,ckan_diputados:266,ckan_diputados,257,argentinadatos:diputados:245
diputados,misma fecha + mismo recuento,argentinadatos:diputados:245,argentinadatos,ckan_diputados:267,ckan_diputados,257,argentinadatos:diputados:245
diputados,misma fecha + mismo recuento,argentinadatos:diputados:245,argentinadatos,ckan_diputados:268,ckan_diputados,257,argentinadatos:diputados:245
diputados,misma fecha + mismo recuento,argentinadatos:diputados:245,argentinadatos,ckan_diputados:269,ckan_diputados,257,argentinadatos:diputados:245
diputados,misma fecha + mismo recuento,argentinadatos:diputados:245,argentinadatos,ckan_diputados:270,ckan_diputados,257,argentinadatos:diputados:245
diputados,misma fecha + mismo recuento,argentinadatos:diputados:245,argentinadatos,ckan_diputados:271,ckan_diputados,257,argentinadatos:diputados:245
diputados,misma fecha + mismo recuento,argentinadatos:diputados:245,argentinadatos,ckan_diputados:272,ckan_diputados,257,argentinadatos:diputados:245
diputados,misma fecha + mismo recuento,argentinadatos:diputados:245,argentinadatos,ckan_diputados:273,ckan_diputados,257,argentinadatos:diputados:245
diputados,misma fecha + mismo recuento,argentinadatos:diputados:245,argentinadatos,ckan_diputados:274,ckan_diputados,257,argentinadatos:diputados:245
diputados,misma fecha + mismo recuento,argentinadatos:diputados:246,argentinadatos,ckan_diputados:245,ckan_diputados,257,argentinadatos:diputados:246
diputados,misma fecha + mismo recuento,argentinadatos:diputados:246,argentinadatos,ckan_diputados:246,ckan_diputados,257,argentinadatos:diputados:246
diputados,misma fecha + mismo recuento,argentinadatos:diputados:246,argentinadatos,ckan_diputados:247,ckan_diputados,257,argentinadatos:diputados:246
diputados,misma fecha + mismo recuento,argentinadatos:diputados:246,argentinadatos,ckan_diputados:249,ckan_diputados,257,argentinadatos:diputados:246
diputados,misma fecha + mismo recuento,argentinadatos:diputados:246,argentinadatos,ckan_diputados:250,ckan_diputados,257,argentinadatos:diputados:246
diputados,misma fecha + mismo recuento,argentinadatos:diputados:246,argentinadatos,ckan_diputados:251,ckan_diputados,257,argentinadatos:diputados:246
diputados,misma fecha + mismo recuento,argentinadatos:diputados:246,argentinadatos,ckan_diputados:252,ckan_diputados,257,argentinadatos:diputados:246
diputados,misma fecha + mismo recuento,argentinadatos:diputados:246,argentinadatos,ckan_diputados:253,ckan_diputados,257,argentinadatos:diputados:246
diputados,misma fecha + mismo recuento,argentinadatos:diputados:246,argentinadatos,ckan_diputados:254,ckan_diputados,257,argentinadatos:diputados:246
diputados,misma fecha + mismo recuento,argentinadatos:diputados:246,argentinadatos,ckan_diputados:255,ckan_diputados,257,argentinadatos:diputados:246
diputados,misma fecha + mismo recuento,argentinadatos:diputados:246,argentinadatos,ckan_diputados:256,ckan_diputados,257,argentinadatos:diputados:246
diputados,misma fecha + mismo recuento,argentinadatos:diputados:246,argentinadatos,ckan_diputados:257,ckan_diputados,257,argentinadatos:diputados:246
diputados,misma fecha + mismo recuento,argentinadatos:diputados:246,argentinadatos,ckan_diputados:258,ckan_diputados,257,argentinadatos:diputados:246
diputados,misma fecha + mismo recuento,argentinadatos:diputados:246,argentinadatos,ckan_diputados:259,ckan_diputados,257,argentinadatos:diputados:246
diputados,misma fecha + mismo recuento,argentinadatos:diputados:246,argentinadatos,ckan_diputados:260,ckan_diputados,257,argentinadatos:diputados:246
diputados,misma fecha + mismo recuento,argentinadatos:diputados:246,argentinadatos,ckan_diputados:261,ckan_diputados,257,argentinadatos:diputados:246
diputados,misma fecha + mismo recuento,argentinadatos:diputados:246,argentinadatos,ckan_diputados:262,ckan_diputados,257,argentinadatos:diputados:246
